3.6980266,4.4,0,10418,1,2,1,1,12110,1936675,22,523705,5,58948,2016
4.5118782,4.7333333,0,10419,1,4,3,2,14320,1491839,71,330647,15,25002,2016
3.2879362,4.8235294,0,10424,1,0,1,0,10100,2698018,82,820581,17,6737,2016
2.9431641,3.5,0,10429,1,3,8,0,13800,371236,7,126135,2,53531,2016
5.5153057,4.8181818,0,10433,1,0,4,2,10420,674202,53,122242,11,10849,2016
4.7851691,4.7857143,0,10436,1,0,2,0,10200,2070758,67,432745,14,26987,2016
5.5153057,4.8181818,0,10437,1,0,4,2,10420,674202,53,122242,11,8445,2016
4.1501714,4.8888889,0,10446,1,1,1,1,11110,4384598,44,1056486,9,145530,2016
6.3347939,5,0,20002,2,0,2,0,20200,1794645,135,281816,27,2289,2016
4.3335768,4.9,1,20004,2,0,3,2,20321,628802,49,145100,10,34422,2016
5.7886857,4.9090909,4,20005,2,0,3,2,20324,2679270,162,462846,33,3793,2016
5.8842866,4.9189189,1,20018,2,0,4,2,20421,723373,182,122933,37,638,2016
14.5065807,4.3333333,4,20019,2,3,4,2,23424,159819,13,11017,3,8486,2016
6.3347939,5,0,20024,2,0,2,0,20200,1794645,135,281816,27,6775,2016
5.8842866,4.9189189,1,20025,2,0,4,2,20421,723373,182,122933,37,1465,2016
6.2558945,4.9423077,4,20036,2,0,4,2,20424,1369090,257,218848,52,457,2016
6.2558945,4.9423077,4,20037,2,0,4,2,20424,1369090,257,218848,52,9560,2016
3.9978369,4.8695652,0,20044,2,0,1,0,20100,2733461,112,683735,23,36106,2016
3.9978369,4.8695652,0,20046,2,0,1,0,20100,2733461,112,683735,23,24713,2016
5.9636611,4.3333333,0,20047,2,3,2,0,23200,887190,26,148766,6,19474,2016
6.2558945,4.9423077,4,20050,2,0,4,2,20424,1369090,257,218848,52,3519,2016
3.9978369,4.8695652,0,20052,2,0,1,0,20100,2733461,112,683735,23,2884,2016
5.6420023,4.875,0,20055,2,0,2,1,20210,1395459,39,247334,8,37059,2016
6.2558945,4.9423077,4,20058,2,0,4,2,20424,1369090,257,218848,52,11822,2016
5.8842866,4.9189189,1,20072,2,0,4,2,20421,723373,182,122933,37,420,2016
14.5065807,4.3333333,4,20075,2,3,4,2,23424,159819,13,11017,3,1897,2016
5.8842866,4.9189189,1,20078,2,0,4,2,20421,723373,182,122933,37,2579,2016
5.8842866,4.9189189,1,20088,2,0,4,2,20421,723373,182,122933,37,4504,2016
4.0289812,4.4285714,0,20089,2,2,1,1,22110,2242398,31,556567,7,184741,2016
6.2335559,5,4,20094,2,3,3,2,23324,877560,40,140780,8,4975,2016
6.2558945,4.9423077,4,20095,2,0,4,2,20424,1369090,257,218848,52,1279,2016
5.8842866,4.9189189,1,20097,2,0,4,2,20421,723373,182,122933,37,1385,2016
4.0289812,4.4285714,0,20098,2,2,1,1,22110,2242398,31,556567,7,66670,2016
3.7968785,4.5555556,0,20099,2,1,1,1,21110,3607456,41,950111,9,82294,2016
6.2558945,4.9423077,4,20100,2,0,4,2,20424,1369090,257,218848,52,9756,2016
6.3347939,5,0,20102,2,0,2,0,20200,1794645,135,281816,27,4851,2016
4.3335768,4.9,1,20107,2,0,3,2,20321,628802,49,145100,10,3002,2016
6.3347939,5,0,20112,2,0,2,0,20200,1794645,135,281816,27,62149,2016
6.2558945,4.9423077,4,20113,2,0,4,2,20424,1369090,257,218848,52,8117,2016
4.3335768,4.9,1,20118,2,0,3,2,20321,628802,49,145100,10,2633,2016
6.2558945,4.9423077,4,20119,2,0,4,2,20424,1369090,257,218848,52,2937,2016
4.8408621,4.4,0,20126,2,3,1,1,23110,1172481,22,242205,5,98534,2016
6.2558945,4.9423077,4,20134,2,0,4,2,20424,1369090,257,218848,52,3582,2016
6.0680482,5,0,20136,2,3,2,1,23210,1063207,25,175214,5,55324,2016
4.4523191,3,1,20141,2,3,3,2,23321,118169,6,26541,2,11613,2016
6.2558945,4.9423077,4,20144,2,0,4,2,20424,1369090,257,218848,52,528,2016
6.8115817,4.2,0,20146,2,2,2,0,22200,1126983,21,165451,5,34349,2016
5.8842866,4.9189189,1,20164,2,0,4,2,20421,723373,182,122933,37,547,2016
6.2558945,4.9423077,4,20169,2,0,4,2,20424,1369090,257,218848,52,430,2016
4.5545027,4.8333333,0,20173,2,1,2,1,21210,2672983,29,586888,6,99994,2016
5.8842866,4.9189189,1,20174,2,0,4,2,20421,723373,182,122933,37,1226,2016
6.3347939,5,0,20177,2,0,2,0,20200,1794645,135,281816,27,3114,2016
5.8842866,4.9189189,1,20179,2,0,4,2,20421,723373,182,122933,37,760,2016
6.2558945,4.9423077,4,20180,2,0,4,2,20424,1369090,257,218848,52,2112,2016
5.8842866,4.9189189,1,20188,2,0,4,2,20421,723373,182,122933,37,4276,2016
6.2558945,4.9423077,4,20190,2,0,4,2,20424,1369090,257,218848,52,659,2016
6.3347939,5,0,20193,2,0,2,0,20200,1794645,135,281816,27,3659,2016
3.9978369,4.8695652,0,20196,2,0,1,0,20100,2733461,112,683735,23,6622,2016
3.7968785,4.5555556,0,20205,2,1,1,1,21110,3607456,41,950111,9,154111,2016
6.3347939,5,0,20206,2,0,2,0,20200,1794645,135,281816,27,16383,2016
5.7886857,4.9090909,4,20210,2,0,3,2,20324,2679270,162,462846,33,19268,2016
6.2558945,4.9423077,4,20212,2,0,4,2,20424,1369090,257,218848,52,14495,2016
5.7886857,4.9090909,4,20218,2,0,3,2,20324,2679270,162,462846,33,255,2016
5.505201,4.25,0,20224,2,3,1,0,23100,619748,17,112575,4,32645,2016
5.7886857,4.9090909,4,20230,2,0,3,2,20324,2679270,162,462846,33,11635,2016
6.2558945,4.9423077,4,20233,2,0,4,2,20424,1369090,257,218848,52,471,2016
6.3347939,5,0,20236,2,0,2,0,20200,1794645,135,281816,27,2381,2016
5.7886857,4.9090909,4,20237,2,0,3,2,20324,2679270,162,462846,33,4566,2016
5.9636611,4.3333333,0,20241,2,3,2,0,23200,887190,26,148766,6,43861,2016
6.0680482,5,0,20243,2,3,2,1,23210,1063207,25,175214,5,18287,2016
4.4848481,5,0,20245,2,0,1,1,20110,3400367,80,758190,16,30291,2016
5.8842866,4.9189189,1,20247,2,0,4,2,20421,723373,182,122933,37,4710,2016
4.4848481,5,0,20248,2,0,1,1,20110,3400367,80,758190,16,7351,2016
3.9978369,4.8695652,0,20252,2,0,1,0,20100,2733461,112,683735,23,8800,2016
6.2558945,4.9423077,4,20253,2,0,4,2,20424,1369090,257,218848,52,9011,2016
4.0289812,4.4285714,0,20254,2,2,1,1,22110,2242398,31,556567,7,100829,2016
4.3335768,4.9,1,20259,2,0,3,2,20321,628802,49,145100,10,30378,2016
6.2558945,4.9423077,4,20260,2,0,4,2,20424,1369090,257,218848,52,1319,2016
5.8842866,4.9189189,1,20261,2,0,4,2,20421,723373,182,122933,37,3922,2016
6.2558945,4.9423077,4,20263,2,0,4,2,20424,1369090,257,218848,52,3381,2016
5.4038435,4.75,0,20264,2,2,2,1,22210,2160997,38,399900,8,38311,2016
6.2558945,4.9423077,4,20265,2,0,4,2,20424,1369090,257,218848,52,1769,2016
4.4848481,5,0,20267,2,0,1,1,20110,3400367,80,758190,16,45242,2016
6.3347939,5,0,20270,2,0,2,0,20200,1794645,135,281816,27,3583,2016
6.2558945,4.9423077,4,20271,2,0,4,2,20424,1369090,257,218848,52,7907,2016
4.5545027,4.8333333,0,20273,2,1,2,1,21210,2672983,29,586888,6,109866,2016
5.7886857,4.9090909,4,20278,2,0,3,2,20324,2679270,162,462846,33,48038,2016
5.8842866,4.9189189,1,20285,2,0,4,2,20421,723373,182,122933,37,4764,2016
4.5545027,4.8333333,0,20290,2,1,2,1,21210,2672983,29,586888,6,168407,2016
6.3347939,5,0,20292,2,0,2,0,20200,1794645,135,281816,27,1696,2016
6.2558945,4.9423077,4,20295,2,0,4,2,20424,1369090,257,218848,52,5134,2016
